image_id,image_category,aspect_ratio,camera_make,camera_model,iso,aperture_value,focal_length,exposure_time,total_days,stats_downloads
0c01a2bee9,Featured,0.67,CANON,Canon EOS Rebel T6,125.0,2.8,50.0,0.0125,1449,1883
eed7f34c7b,Featured,0.67,SONY,ILCE-7M2,640.0,4.0,24.0,0.004,1111,800
a76e7498a2,Featured,0.67,SONY,ILCE-7M3,640.0,4.5,200.0,0.003125,1481,52157
49fdeb4f95,Featured,0.8,CANON,Canon EOS 6D Mark II,500.0,4.0,35.0,0.008,1318,479
a3fa27bdb6,Featured,0.8,SONY,ILCE-7M2,100.0,6.7,19.0,15.0,1247,1102
2ea37ada41,Featured,1.5,NIKON,NIKON D7500,400.0,2.8,38.0,0.005,1359,3873
1023fa84d6,Featured,0.75,OLYMPUS,TG-5,100.0,2.8,4.5,0.004,1222,3864
46229a31e4,Featured,0.75,SONY,ILCE-7M2,80.0,1.7,35.0,0.003125,1207,1923
adadd1fbac,Featured,0.8,PANASONIC,DMC-G85,400.0,5.0,18.0,0.008,1588,2486
647f96e267,Featured,0.67,NIKON,NIKON D750,64.0,1.8,50.0,0.00025,1278,11081
780965ded9,Featured,0.8,NIKON,NIKON Z 6,100.0,2.8,160.0,0.0015625,1221,845
ca6b046860,Featured,0.8,SONY,ILCE-7M3,1600.0,4.0,31.0,0.00625,1155,20973
8c7eb26769,Featured,1.33,PANASONIC,DC-GH5,800.0,2.8,12.0,0.00625,1442,4871
34a64d13c4,Featured,1.33,DJI,FC300X,108.0,2.8,3.6,0.01,2361,27573
b483c3d3f5,Featured,1.5,CANON,Canon EOS 6D Mark II,1600.0,2.8,50.0,0.016666666666666666,1258,1862
7ee5f591e1,Featured,0.6999999999999998,NIKON,NIKON D750,100.0,2.8,200.0,0.016666666666666666,1582,1186
e936b3c1cf,Featured,0.67,CANON,Canon EOS 6D,160.0,6.7,85.0,0.011111111111111112,1593,3651
9ca29cbee4,Featured,0.67,CANON,Canon EOS 5D Mark III,100.0,1.8,135.0,0.0008,1441,1122
5e74512607,Featured,1.5,SONY,ILCE-7M3,100.0,4.0,28.0,0.0008,1362,4201
497a3e30ea,Featured,1.5,CANON,Canon EOS 70D,640.0,4.5,50.0,0.0004,1501,5151
f44c69cff3,Featured,1.6,FUJIFILM,X-T20,100.0,2.8,18.0,0.0005,1587,5567
0fb0189927,Featured,0.63,DJI,FC3170,100.0,2.8,4.5,0.0125,1003,9961
e6617c4777,Featured,0.64,SONY,Alpha A7 III,250.0,2.8,14.0,0.025,1380,6924
b2b8da8440,Featured,1.78,CANON,Canon EOS 750D,400.0,4.0,105.0,0.001,1099,6251
cf84f80e8c,Featured,0.67,CANON,Canon EOS 5DS,400.0,7.1,29.0,0.002,1692,3728
10f169d1b8,Featured,1.5,SONY,ILCE-7M2,100.0,1.8,85.0,0.0004,1494,3396
a79f1e9850,Featured,1.5,NIKON,NIKON D610,640.0,4.5,55.0,0.00125,1162,9027
0abff62bc1,Featured,0.67,CANON,Canon EOS 6D,100.0,7.1,105.0,0.003125,1579,27010
867d8fe702,Featured,1.5,FUJIFILM,X-T2,200.0,2.8,35.0,0.0020833333333333333,1549,1276
570f9b2da5,Featured,1.5,SONY,ILCE-7R,100.0,8.0,72.0,0.004,1465,8528
e6603fa3ae,Featured,1.5,NIKON,NIKON D7100,320.0,5.6,48.0,0.003125,2243,9628
25189eab9a,Featured,1.5,CANON,Canon EOS 6D,1250.0,9.0,28.0,0.004,2671,605876
804bd81db0,Featured,0.75,DJI,FC220,100.0,2.2,4.7,0.005,1397,2164
39a4b90471,Featured,0.8,CANON,Canon EOS 5D Mark IV,100.0,22.0,45.0,0.8,1006,4001
897d7a790b,Featured,1.5,FUJIFILM,X-T20,640.0,4.5,156.1,0.003125,1001,2368
f972a7cceb,Featured,1.25,CANON,Canon EOS 100D,100.0,4.5,33.0,0.025,1518,1208
18e324e246,Featured,1.5,CANON,Canon EOS 7D Mark II,400.0,11.0,271.0,0.008,1089,20554
0480b37539,Featured,1.5,PANASONIC,DMC-GM1,640.0,3.5,12.0,15.0,2352,9821
a1c4d48419,Featured,0.67,CANON,Canon EOS REBEL T4i,800.0,5.6,18.0,15.0,1133,971
b2515ee1d5,Featured,0.67,NIKON,NIKON D700,400.0,1.8,50.0,0.0015625,1089,2577
0d25a4f039,Featured,1.5,SONY,ILCE-7M2,200.0,8.0,158.0,0.002,2391,11052
c9fb354b16,Featured,1.5,SONY,ILCE-6000,100.0,8.0,12.0,0.003125,1168,8109
df559f27dc,Featured,0.67,FUJIFILM,X-T2,2000.0,2.0,23.0,0.004,1504,1692
d0eeb75a35,Featured,1.5,CANON,Canon EOS 5D Mark IV,100.0,5.0,55.0,0.01,1508,5649
8316441043,Featured,1.5,CANON,Canon EOS 5D Mark IV,800.0,2.8,150.0,0.0025,1456,2203
a4307499e8,Featured,1.33,DJI,FC220,100.0,2.2,4.7,0.0025,1537,6138
b8cf921263,Featured,0.67,CANON,Canon EOS-1D X Mark II,800.0,1.4,24.0,0.06666666666666667,1357,35245
5424b6c2ad,Featured,0.67,NIKON,NIKON D3500,100.0,2.8,35.0,0.0015625,1481,1387
1ded045cd3,Featured,1.5,NIKON,NIKON D600,100.0,8.0,170.0,0.005,1543,1307
714bad53d6,Featured,1.51,NIKON,NIKON D5100,100.0,14.0,125.0,0.02,2180,5042
17b0cc344d,Featured,1.5,SONY,ILCE-7RM3,50.0,22.0,18.0,30.0,1018,2697
ece58712db,Featured,1.5,NIKON,NIKON D3300,400.0,2.0,16.0,0.0025,2074,9292
c898757e0a,Featured,0.67,CANON,Canon EOS 5D Mark IV,100.0,2.0,24.0,0.0003125,1307,1411
ce041a9a1b,Featured,0.8,NIKON,NIKON D750,100.0,3.5,24.0,4.0,1423,5547
5091cc9277,Featured,1.5,NIKON,NIKON D610,200.0,4.8,35.0,0.001,1440,1635
29c7a5c41b,Featured,1.5,NIKON,NIKON D500,2500.0,1.8,35.0,0.004,1251,1646
7e6f2f89e3,Featured,1.5,NIKON,NIKON D850,140.0,11.0,35.0,0.00625,1036,3467
8d56705a2b,Featured,0.66,RICOH,RICOH GR III,200.0,2.8,18.3,0.004,1366,907
2be6eb4d84,Featured,0.62,APPLE,iPhone 6,32.0,2.2,4.2,0.0036231884057971015,2887,118182
dec3ac7f64,Featured,1.5,NIKON,NIKON Z 7,640.0,1.8,85.0,0.01,1149,770
ccb5289acc,Featured,1.5,NIKON,NIKON D850,50.0,3.5,70.0,0.0025,1265,13570
eb1f14f530,Not Featured,1.5,SONY,ILCE-6000,100.0,8.0,16.0,0.01,2791,4865
bd6a85c384,Featured,1.78,CANON,Canon EOS 750D,200.0,8.0,105.0,0.005,1097,1804
5b3dd5be63,Featured,1.5,CANON,Canon EOS 6D,100.0,1.4,35.0,0.00025,1559,2246
72faa5a2d1,Featured,0.67,SONY,ILCE-7M3,100.0,2.8,149.0,0.0008,997,4324
0a6a03a742,Featured,0.67,CANON,Canon EOS 6D,1250.0,2.8,48.0,0.005,1183,868
3ef3409376,Featured,1.54,NIKON,NIKON D90,100.0,22.0,18.0,0.03333333333333333,2233,12365
e0f495da80,Featured,0.67,CANON,Canon EOS 5D,800.0,2.2,30.0,0.0002,1545,2454
4fdd37f38d,Featured,1.5,NIKON,NIKON D5300,100.0,4.0,35.0,0.002,1526,8874
a432c29c6a,Featured,1.34,DJI,FC2103,100.0,2.8,4.5,0.0034482758620689655,1508,13338
88faf4a97c,Featured,1.5,NIKON,NIKON D3200,100.0,5.0,35.0,0.002,2776,14115
0dbebc788a,Featured,0.67,CANON,Canon EOS 5D Mark IV,250.0,4.0,17.0,0.005,1503,1111
0c9b6eb41b,Featured,1.5,PANASONIC,DC-GH5,1000.0,1.7,25.0,0.016666666666666666,1198,1593
6aea7c9f2d,Featured,0.68,NIKON,NIKON D750,200.0,6.7,90.0,0.0005,1356,10863
9313e0ceda,Featured,1.5,CANON,Canon EOS 5DS,250.0,1.4,50.0,0.001,1437,1920
1754dea9d1,Featured,1.5,CANON,Canon EOS 6D,100.0,2.8,130.0,0.001,1850,3060
25ebdee737,Featured,0.67,CANON,Canon EOS 5D Mark IV,200.0,4.0,24.0,0.004,1013,2275
e5fdf92933,Featured,0.8,APPLE,iPhone 8 Plus,64.0,1.8,4.0,0.008333333333333333,1195,1415
a1a808ede8,Featured,0.67,CANON,Canon EOS 700D,100.0,13.0,35.0,0.008,1551,2534
81a786ae46,Featured,1.78,DJI,FC220,100.0,2.2,4.7,0.008333333333333333,1044,2990
6514f96e6b,Featured,0.66,NIKON,NIKON D3200,100.0,11.0,200.0,0.003125,1093,13409
60d0ea0f28,Featured,1.25,CANON,Canon EOS 70D,320.0,1.8,35.0,0.00625,1128,1431
154c37eab0,Featured,0.67,CANON,Canon EOS 6D,100.0,5.6,50.0,0.016666666666666666,1542,2729
474af43d25,Featured,0.67,FUJIFILM,X-T2,200.0,11.0,16.0,1.0,1235,1998
dd8f2ce523,Featured,1.5,CANON,Canon EOS 5D Mark II,400.0,9.5,35.0,0.0013333333333333333,3051,13563
382df804b6,Featured,1.5,CANON,Canon EOS 5DS,100.0,5.6,400.0,0.004,1425,1452
7fa593acf2,Featured,0.67,NIKON,NIKON D750,250.0,6.3,200.0,0.000625,1551,3181
c1d822a1a2,Featured,1.5,NIKON,NIKON D3100,100.0,9.0,105.0,0.004,2700,13156
da5c68e6e1,Featured,1.5,NIKON,NIKON D800,100.0,4.0,210.0,0.16666666666666666,1576,3124
24d9f85802,Featured,0.8,SONY,ILCE-7RM2,2000.0,4.0,24.0,0.07692307692307693,1125,942
a676c5ebe3,Featured,1.5,CANON,Canon EOS 60D,100.0,9.0,40.0,0.003125,2991,3428
af9d0d9f76,Featured,1.5,CANON,Canon EOS 6D,2500.0,4.0,24.0,5.0,1157,1240
e1365fa907,Featured,1.5,NIKON,NIKON D750,125.0,2.2,50.0,0.0003125,2055,10077
4b5be9cbf5,Featured,1.5,SAMSUNG,SM-G935F,50.0,1.7,4.2,0.02,1684,6925
1967b43db2,Featured,1.5,CANON,Canon EOS DIGITAL REBEL XS,400.0,5.6,23.0,0.0005,2612,18814
ef03f5fc95,Featured,1.4,FUJIFILM,X-T2,640.0,4.5,55.0,0.00125,1050,1664
333867e939,Featured,1.5,FUJIFILM,X-T10,250.0,2.0,35.0,0.016666666666666666,2107,4485
b3c9c1866b,Featured,0.7099999999999999,CANON,Canon EOS 5D Mark IV,1600.0,5.6,400.0,0.0025,1366,2419
4c96529d56,Featured,0.75,PANASONIC,DC-GH5,800.0,2.8,25.0,0.0025,1161,758
ba5139b8f4,Featured,1.5,NIKON,NIKON D750,100.0,7.1,105.0,0.0025,1423,7253
334a3254b8,Featured,1.5,CANON,Canon EOS 60D,100.0,10.0,50.0,0.004,3125,117644
2f2eeb421d,Not Featured,1.51,NIKON,NIKON D90,100.0,22.0,18.0,0.05,3014,8519
ba8e200828,Featured,1.0,DJI,FC220,100.0,2.2,4.7,0.0025,1374,615
074a34f533,Featured,1.33,OLYMPUS,E-5,200.0,2.8,70.0,0.001,3218,66946
07c000affe,Featured,1.5,CANON,Canon EOS RP,200.0,2.5,35.0,0.0008,1294,2055
5f64dd3535,Featured,1.5,SONY,ILCE-7M3,1250.0,4.0,88.0,0.00625,1211,3198
e6a55978fe,Featured,1.5,CANON,Canon EOS 7D,500.0,2.8,50.0,0.016666666666666666,2493,9909
45efd5e0d5,Featured,0.5799999999999998,SONY,ILCE-7RM4,100.0,10.0,139.0,0.003125,1144,16718
e1e5886585,Featured,1.5,SONY,ILCE-6000,100.0,4.0,20.0,0.0005,2692,4897
d1c54cf1a0,Featured,1.33,PANASONIC,DC-GX9,800.0,1.7,43.0,0.01,1171,1975
52dd26f605,Featured,0.67,CANON,Canon EOS 6D Mark II,320.0,9.0,70.0,0.00625,1299,359
dd4f786be9,Featured,0.67,CANON,Canon EOS 600D,100.0,2.0,58.0,0.0015625,1197,995
15ec1e401a,Featured,1.5,CANON,Canon EOS 600D,100.0,6.3,55.0,0.01,1041,3883
b3660b89cf,Featured,1.5,CANON,Canon EOS Kiss X4,100.0,1.8,50.0,0.00025,2398,16632
ea3015acb9,Featured,0.8,SONY,ILCE-6000,125.0,5.6,91.0,0.0125,1407,352
3e505e6d41,Featured,1.5,NIKON,NIKON D3400,160.0,22.0,70.0,0.16666666666666666,1515,17604
9638f0f8a8,Featured,1.5,NIKON,NIKON D850,100.0,3.2,36.0,0.0125,1530,5986
ee67e9f147,Featured,0.67,SONY,ILCE-6300,500.0,4.0,24.0,0.00625,1181,957
7a69b3d2e6,Featured,0.67,NIKON,NIKON D750,50.0,1.8,24.0,0.001,1276,16916
04aee34268,Featured,1.5,CANON,Canon EOS 750D,800.0,2.8,17.0,0.00625,1226,12938
d8864ed224,Featured,1.5,CANON,Canon EOS 60D,160.0,7.1,135.0,0.01,1280,4133
42ade9a383,Featured,1.5,CANON,Canon PowerShot S95,80.0,2.0,6.0,0.00125,1943,8533
105eb20c67,Featured,1.5,CANON,Canon EOS 750D,100.0,2.8,105.0,0.001,1277,8796
fde08bdff4,Featured,0.67,CANON,Canon EOS 6D,100.0,1.8,35.0,0.0015625,1536,8607
3848e61e22,Featured,1.5,NIKON,NIKON D800E,100.0,8.0,70.0,0.02,1415,39548
afb0e367b9,Featured,0.67,FUJIFILM,X-E1,400.0,1.0,28.0,0.0003125,1613,6313
f15849e216,Featured,1.5,SONY,ILCE-7RM2,800.0,2.8,16.0,15.0,1177,1639
708c890abe,Featured,1.0,CANON,Canon EOS 5D Mark III,100.0,3.2,24.0,30.0,1331,1323
4847418f4c,Featured,1.5,DJI,FC6310,100.0,2.8,8.8,0.07692307692307693,1946,6924
9fe4770bce,Featured,1.5,CANON,Canon EOS 6D,500.0,1.4,35.0,0.005,1476,2214
7bc0fdb481,Featured,1.5,NIKON,NIKON D4S,250.0,5.6,500.0,0.0006666666666666666,1424,16008
19f192f8b7,Featured,0.67,CANON,Canon EOS 5D Mark II,400.0,1.8,85.0,0.000625,1857,7807
4fb93efd9c,Featured,1.65,SONY,ILCE-7RM2,500.0,18.0,20.0,0.004,1563,35213
5f67cfd713,Featured,0.67,SONY,ILCE-7M3,100.0,2.0,24.0,0.008,1288,1861
f3a5185f2c,Featured,2.02,NIKON,NIKON D7000,250.0,10.0,105.0,0.000625,2700,7781
98f50f509a,Featured,1.5,CANON,Canon EOS 5D Mark III,3200.0,2.8,130.0,0.00625,1511,3862
6410a6bdda,Featured,1.78,RICOH,PENTAX K-S2,200.0,13.0,18.0,0.016666666666666666,2334,33156
06033be3a4,Featured,1.5,CANON,Canon EOS 70D,100.0,11.0,11.0,0.025,1266,6504
101cf9f307,Featured,0.8,CANON,Canon EOS 6D,640.0,2.8,100.0,0.003125,1397,34697
9d99550d73,Featured,1.5,FUJIFILM,X-T30,250.0,1.4,23.0,0.004,1116,1547
aab7fa3437,Featured,1.5,CANON,Canon EOS 450D,100.0,7.1,17.0,0.005,2190,3150
0f3ec184f9,Featured,1.5,CANON,Canon EOS 7D,1000.0,3.2,50.0,0.004,1524,4503
c8a59371b8,Featured,0.67,FUJIFILM,X-E2S,200.0,1.2,56.0,0.00018518518518518518,1232,7496
3e2d9fe165,Featured,1.5,CANON,Canon EOS 80D,100.0,5.6,55.0,0.0008,1128,1459
9b258886dc,Featured,0.67,SONY,ILCE-7M3,800.0,2.0,55.0,0.01,1441,2030
604e16f46c,Featured,1.5,SONY,ILCE-7SM2,4000.0,2.8,24.0,25.0,1442,5942
94d026bfe1,Featured,1.5,CANON,Canon EOS 6D,2000.0,4.0,78.0,0.0125,1520,4090
9a8540f505,Featured,0.75,PANASONIC,DC-G9,125.0,2.5,14.0,0.004,1539,1185
be60384ebb,Featured,1.5,NIKON,NIKON D750,100.0,5.6,500.0,0.00125,1998,2146
20ec89c4bf,Featured,1.52,SONY,ILCE-7RM3,160.0,1.8,55.0,0.1,1242,2259
252baaeb0f,Featured,1.66,FUJIFILM,X100F,1000.0,4.0,23.0,0.004,1476,14295
98745493fa,Featured,1.5,FUJIFILM,X-T10,400.0,1.0,50.0,0.001176470588235294,1355,59646
909d34786e,Featured,1.5,CANON,Canon EOS 80D,160.0,5.6,40.0,0.0015625,2458,7423
dae312d12e,Featured,1.5,NIKON,NIKON D800,1000.0,14.0,185.0,0.016666666666666666,1352,5156
833a2d0ee3,Featured,0.8,NIKON,NIKON Z 6,800.0,2.8,200.0,0.03333333333333333,1215,1519
067a2c203e,Featured,1.5,SONY,ILCE-7RM2,80.0,2.8,85.0,0.008,2700,7817
97ad7cfc39,Featured,0.67,NIKON,NIKON D750,160.0,1.8,24.0,0.00625,1273,8503
5460a15e2e,Featured,0.7099999999999999,HASSELBLAD,L1D-20c,100.0,3.2,10.3,0.00015625,1104,5728
b2c9a4ade3,Featured,1.5,CANON,Canon EOS 60D,100.0,8.0,48.0,0.002,3071,3903
001f348948,Featured,0.7199999999999999,CANON,Canon PowerShot SX520 HS,125.0,5.0,16.8,0.01,1952,938
c591255bbb,Featured,1.5,CANON,Canon EOS Kiss X5,800.0,1.8,50.0,15.0,2885,180558
e6fbdc7dd3,Featured,0.75,LEICA,LEICA TL2,200.0,5.6,30.6,0.00625,1243,11489
c79f9e322a,Featured,1.5,SONY,ILCE-7M2,1600.0,4.0,24.0,30.0,1319,2212
4ace7b4ccf,Featured,0.8,SONY,ILCE-7RM2,100.0,4.5,40.0,0.001,1152,667
8685255665,Featured,0.67,NIKON,NIKON D750,125.0,4.0,78.0,0.00025,1065,2934
6f17f829e3,Featured,1.5,FUJIFILM,X100S,200.0,5.6,23.0,0.008333333333333333,2263,5680
63796b50ad,Featured,1.5,NIKON,NIKON Z 7,1250.0,4.0,30.0,0.03333333333333333,1149,1343
078898df8a,Featured,1.5,CANON,Canon EOS 700D,200.0,4.0,31.0,0.00625,2001,3875
120153e04f,Featured,1.78,NIKON,NIKON D700,100.0,2.8,35.0,0.0015625,1505,2206
1b4e9aa40d,Featured,1.51,NIKON,NIKON D300,400.0,1.8,50.0,0.0008,1353,4524
01f2574a24,Featured,1.5,CANON,Canon EOS REBEL T3i,400.0,5.6,400.0,0.000625,2224,96332
eb10fdcddc,Featured,1.5,CANON,Canon EOS 7D,1250.0,6.3,403.0,0.00125,2027,8007
9ce2d38144,Featured,1.51,NIKON,NIKON D90,800.0,10.0,230.0,0.00625,1376,92313
768b5929b6,Featured,1.5,CANON,Canon EOS 60D,400.0,2.8,50.0,0.016666666666666666,1901,4422
795aee432c,Featured,0.67,SONY,ILCE-7M2,800.0,1.8,85.0,0.01,1501,1562
927f958f69,Featured,0.8,NIKON,NIKON D610,100.0,1.4,85.0,0.0015625,1447,2150
c178fb3281,Featured,0.67,CANON,EOS 6D,3200.0,1.8,50.0,30.0,1182,1256
54ce7c99d0,Featured,1.5,NIKON,NIKON D7000,160.0,3.8,21.0,0.2,2731,19899
53e9eb0db6,Featured,0.75,SONY,ILCE-6000,100.0,5.6,50.0,0.002,1381,38088
cfa5d0ea00,Featured,0.69,CANON,Canon EOS 700D,125.0,4.5,148.0,0.005,1211,372
9380cebae3,Featured,1.5,CANON,Canon EOS 6D,100.0,3.2,50.0,0.0015625,1320,1217
ceab5f2add,Not Featured,1.38,NIKON,NIKON D800,50.0,2.8,14.0,0.003125,3011,5057
9bd955a9ae,Featured,1.5,SONY,ILCE-6000,3200.0,2.2,30.0,0.016666666666666666,2046,8340
094c85dacd,Featured,0.66,NIKON,NIKON D7000,500.0,1.8,50.0,0.01,1214,1517
848d59d2af,Featured,1.51,FUJIFILM,X-H1,640.0,18.0,24.3,0.02,1296,23448
35dc16d92b,Featured,1.5,SONY,ILCE-7SM2,12800.0,4.0,24.0,20.0,1275,1172
257901a04f,Featured,1.5,CANON,Canon EOS DIGITAL REBEL XS,200.0,5.6,235.0,0.004,1594,1529
7aeecef7d6,Featured,0.67,FUJIFILM,X-T3,160.0,1.2,56.0,0.0006666666666666666,1472,25481
429dbadcb3,Featured,1.5,SONY,ILCE-6300,100.0,1.8,24.0,0.00025,1368,15580
3f6374aa03,Featured,0.67,CANON,EOS 60D,160.0,2.8,50.0,0.000125,1444,4624
c3a699d713,Featured,1.78,CANON,Canon PowerShot G1 X,100.0,11.0,15.1,0.005,2736,4515
3626c28075,Featured,0.67,SONY,ILCE-6000,100.0,4.0,105.0,0.00125,1161,352
dee7de0aa5,Featured,0.67,SONY,ILCE-7M3,160.0,2.8,48.0,0.001,1280,5614
c34b1107c6,Featured,1.61,NIKON,NIKON D3100,400.0,11.0,26.0,0.002,2670,4848
7235bb8245,Featured,1.5,NIKON,NIKON D750,1250.0,1.8,20.0,15.0,2063,16743
91b94b43a6,Featured,1.5,NIKON,NIKON D3300,100.0,6.3,50.0,0.00025,2418,8170
91adb9a5b9,Featured,0.67,CANON,Canon EOS 5D Mark IV,100.0,2.8,70.0,0.01,1117,750
a0937d0db1,Featured,1.5,CANON,Canon EOS 1100D,100.0,,50.0,0.04,1584,1501
b367104b2d,Featured,0.76,FUJIFILM,X-H1,400.0,11.0,18.0,0.004,1284,1378
dc34364cc4,Featured,1.5,CANON,Canon EOS 7D,2500.0,5.6,60.0,0.000125,1576,6538
81557e3572,Featured,0.67,SONY,ILCE-6000,100.0,7.1,186.0,0.002,1510,728
39c36f9609,Featured,1.5,CANON,Canon EOS 5D Mark IV,1000.0,5.6,400.0,0.002,1347,2877
c000656c0b,Featured,1.78,SONY,ILCE-7,100.0,10.0,28.0,0.0025,1018,1829
3fd69a1e22,Featured,0.67,SONY,ILCE-7M2,100.0,18.0,16.0,0.16666666666666666,1002,2699
c3dbd92da5,Featured,1.6,SONY,ILCE-7M3,1000.0,1.4,24.0,10.0,1220,2777
662c38d571,Featured,0.67,NIKON,NIKON D5300,200.0,3.2,50.0,0.0008,1472,326
a7121e2a7c,Featured,1.5,CANON,Canon EOS 5DS,125.0,4.5,100.0,0.00125,1098,12123
8476d114ab,Featured,1.33,PANASONIC,DMC-GF2,100.0,2.5,14.0,0.002,1145,3314
fee89db84e,Featured,1.5,NIKON,NIKON D750,2000.0,4.0,24.0,0.016666666666666666,1437,4137
755f7880f1,Featured,1.5,FUJIFILM,X-T20,200.0,8.0,135.0,0.0005,1375,2716
0ab0586881,Featured,1.5,CANON,Canon EOS 60D,100.0,16.0,58.0,0.008,1313,23388
159406932e,Featured,1.5,FUJIFILM,X100T,400.0,8.0,23.0,0.0022222222222222222,1559,4013
7903155dcf,Featured,0.67,CANON,Canon EOS 77D,200.0,2.8,50.0,0.008,1032,966
0a45402c70,Featured,0.67,CANON,Canon EOS 700D,800.0,2.8,50.0,0.002,1201,2006
79309c8745,Featured,1.5,FUJIFILM,X-Pro1,400.0,4.5,148.5,0.016666666666666666,1503,3127
53ead9d35d,Featured,0.67,CANON,Canon EOS 5D Mark III,200.0,1.8,50.0,0.00625,1258,2495
085f6ccf50,Featured,1.5,CANON,Canon EOS 7D,100.0,4.0,55.0,0.0015625,2736,5020
21d51130c4,Featured,1.5,PANASONIC,DMC-FZ1000,125.0,3.3,17.3,0.0015625,1434,5982
afc3a24ced,Featured,1.5,NIKON,NIKON D7200,200.0,7.1,50.0,0.04,1389,2323
0ca743aa42,Featured,0.67,NIKON,NIKON D5300,100.0,3.5,18.0,0.0125,1123,1478
1b09327dd4,Featured,1.5,CANON,Canon EOS 1300D,200.0,2.8,100.0,0.02,1565,8025
cff5c88ec8,Featured,1.5,NIKON,NIKON D600,100.0,1.4,35.0,0.00025,1385,1387
faf81ef8fb,Featured,0.7099999999999999,NIKON,NIKON D3400,400.0,5.6,20.0,0.0125,1859,2577
e77c3cf970,Featured,0.67,CANON,Canon EOS 60D,100.0,9.0,70.0,0.008,1019,2118
59ebbe2af2,Featured,1.5,CANON,Canon EOS 6D Mark II,1250.0,1.6,50.0,0.0125,1505,2987
0ae1f0fa31,Featured,1.5,NIKON,NIKON D5200,100.0,1.8,50.0,0.008,1170,3764
c617877ed3,Featured,0.67,SONY,ILCE-6400,100.0,4.0,54.0,0.0025,1176,1143
f62f68022e,Featured,1.78,CANON,Canon EOS 6D,1000.0,5.0,160.0,0.001,1543,1099
e3acc9ca88,Featured,1.5,NIKON,NIKON D3100,400.0,10.0,300.0,0.003125,1372,1177
d67c64b600,Featured,0.67,NIKON,NIKON D500,100.0,4.5,38.0,0.004,1137,627
5bd6eef2e9,Featured,0.8,NIKON,NIKON D750,500.0,5.6,50.0,0.003125,1057,1915
28d108496f,Featured,1.33,CANON,Canon IXUS 230 HS,100.0,3.5,10.7,0.01,1404,1406
493c0d6156,Featured,1.5,SONY,ILCE-7,250.0,5.6,70.0,0.0125,1540,1688
f4e2e44944,Featured,0.69,FUJIFILM,X-T10,200.0,11.0,55.0,0.25,1759,26431
509b8e85e5,Featured,0.75,APPLE,iPhone 6s,50.0,2.2,4.2,0.03333333333333333,2186,44065
608dfa34d8,Featured,0.67,CANON,Canon EOS 6D Mark II,250.0,8.0,51.0,0.016666666666666666,1368,15694
480c391e5d,Featured,1.33,GOOGLE,Mi A1,553.0,2.2,3.8,0.125,1348,7290
2780510840,Featured,1.5,CANON,Canon EOS 6D,12800.0,4.5,24.0,0.00625,1210,1324
818d2172c2,Featured,1.25,HASSELBLAD,L1D-20c,100.0,5.6,10.3,0.0025,1470,2213
9065212824,Featured,1.27,NIKON,NIKON D3300,100.0,5.6,55.0,0.005,1140,1778
2d83e935c6,Featured,1.5,CANON,Canon EOS Rebel T6i,400.0,5.6,400.0,0.0025,1572,2237
070f113b9d,Featured,1.41,NIKON,NIKON D810,100.0,22.0,28.0,0.25,1306,4388
9467eb9101,Featured,1.33,DJI,FC2204,120.0,3.6,7.5,0.03333333333333333,1505,2452
174f03f59e,Featured,1.7,CANON,Canon EOS 5D Mark III,400.0,1.4,50.0,0.0002,2580,12980
89f6e9d65f,Featured,0.67,CANON,Canon EOS 5D Mark II,100.0,8.0,75.0,0.004,1126,8133
abaf58a03c,Featured,1.78,DJI,FC6310S,120.0,2.8,8.8,0.03333333333333333,1088,1124
8d13a82968,Featured,1.5,CANON,Canon EOS 70D,100.0,2.8,55.0,0.0025,2394,9210
54480ab414,Featured,0.8,SONY,ILCE-7M2,100.0,11.0,16.0,30.0,1247,5684
ecc4e92d65,Featured,1.6,CANON,Canon EOS 5D Mark IV,100.0,8.0,200.0,0.3,1195,2952
7abdc04306,Featured,1.5,FUJIFILM,X100S,250.0,10.0,23.0,0.00125,1350,2672
49e44bb6c7,Featured,0.75,SONY,ILCE-7M2,320.0,4.0,200.0,0.016666666666666666,1506,862
fe7e93c68b,Featured,1.78,DJI,FC330,200.0,2.8,3.6,0.00125,2273,7477
37ca065a78,Featured,0.8,SONY,ILCE-7M2,125.0,1.8,85.0,0.005,1486,3464
da52ac4822,Featured,0.67,NIKON,NIKON D800,400.0,8.0,200.0,0.003125,1567,326
38ec72188a,Featured,1.71,SONY,ILCE-7M3,400.0,4.5,105.0,0.004,1508,2524
4fd61f0a69,Featured,0.67,FUJIFILM,X-T20,200.0,5.0,16.0,0.0015625,1317,1031
a0b07700a8,Featured,0.67,NIKON,NIKON D500,250.0,4.0,70.0,0.002,1234,1387
33e851f0e0,Featured,1.0,NIKON,NIKON D750,500.0,6.3,35.0,0.001,1396,1103
ed13746418,Featured,0.67,CANON,Canon EOS 6D,100.0,13.0,135.0,0.001,1080,4162
afed14d8fc,Featured,1.5,CANON,Canon EOS 5D Mark III,100.0,4.5,50.0,0.00625,2376,6075
24bde20ae3,Featured,0.67,FUJIFILM,X-T2,500.0,5.6,16.0,0.004,1748,27145
82e0abc63a,Featured,1.5,FUJIFILM,X-E1,200.0,1.4,35.0,0.0006666666666666666,2412,125960
91a62cd997,Featured,1.5,NIKON,NIKON D750,200.0,14.0,70.0,0.0025,1935,2527
